videoName,PhaseName,Start,End
RALIHR_surgeon01_fps01_0043,positioning suture,00:00:24,00:00:54
RALIHR_surgeon01_fps01_0043,transitionary idle,00:00:54,00:01:02
RALIHR_surgeon01_fps01_0043,mesh positioning,00:01:02,00:01:27
RALIHR_surgeon01_fps01_0043,transitionary idle,00:01:27,00:02:25
RALIHR_surgeon01_fps01_0043,peritoneal scoring,00:02:25,00:04:39
RALIHR_surgeon01_fps01_0043,preperioneal dissection,00:04:39,00:09:42
RALIHR_surgeon01_fps01_0043,reduction of hernia,00:09:42,00:20:11
RALIHR_surgeon01_fps01_0043,transitionary idle,00:20:11,00:20:30
RALIHR_surgeon01_fps01_0043,mesh placement,00:20:30,00:25:02
RALIHR_surgeon01_fps01_0043,transitionary idle,00:25:02,00:25:20
RALIHR_surgeon01_fps01_0043,peritoneal scoring,00:25:20,00:31:49
RALIHR_surgeon01_fps01_0043,preperioneal dissection,00:31:49,00:43:12
RALIHR_surgeon01_fps01_0043,reduction of hernia,00:43:12,00:50:55
RALIHR_surgeon01_fps01_0043,transitionary idle,00:50:55,00:51:01
RALIHR_surgeon01_fps01_0043,mesh placement,00:51:01,01:00:20
RALIHR_surgeon01_fps01_0043,transitionary idle,01:00:20,01:00:28
RALIHR_surgeon01_fps01_0043,positioning suture,01:00:28,01:01:39
RALIHR_surgeon01_fps01_0043,catheter insertion,01:01:39,01:02:10
RALIHR_surgeon01_fps01_0043,positioning suture,01:02:10,01:02:17
RALIHR_surgeon01_fps01_0043,peritoneal closure,01:02:17,01:03:30
RALIHR_surgeon01_fps01_0043,positioning suture,01:03:30,01:04:50
RALIHR_surgeon01_fps01_0043,peritoneal closure,01:04:50,01:07:58
RALIHR_surgeon01_fps01_0043,positioning suture,01:07:58,01:08:32
RALIHR_surgeon01_fps01_0043,peritoneal closure,01:08:32,01:17:29
RALIHR_surgeon01_fps01_0043,positioning suture,01:17:29,01:18:19
RALIHR_surgeon01_fps01_0043,transitionary idle,01:18:19,01:18:35
RALIHR_surgeon01_fps01_0043,positioning suture,01:18:35,01:18:43
RALIHR_surgeon01_fps01_0043,transitionary idle,01:18:43,01:18:49
RALIHR_surgeon01_fps01_0044,transitionary idle,00:00,00:15
RALIHR_surgeon01_fps01_0044,mesh positioning,00:15,00:19
RALIHR_surgeon01_fps01_0044,transitionary idle,00:19,00:23
RALIHR_surgeon01_fps01_0044,positioning suture,00:23,00:38
RALIHR_surgeon01_fps01_0044,transitionary idle,00:38,00:53
RALIHR_surgeon01_fps01_0044,peritoneal scoring,00:53,02:15
RALIHR_surgeon01_fps01_0044,preperioneal dissection,02:15,07:28
RALIHR_surgeon01_fps01_0044,reduction of hernia,07:28,14:42
RALIHR_surgeon01_fps01_0044,transitionary idle,14:42,15:05
RALIHR_surgeon01_fps01_0044,mesh placement,15:05,17:52
RALIHR_surgeon01_fps01_0044,transitionary idle,17:52,18:04
RALIHR_surgeon01_fps01_0044,positioning suture,18:04,18:27
RALIHR_surgeon01_fps01_0044,peritoneal closure,18:27,22:34
RALIHR_surgeon01_fps01_0044,positioning suture,22:34,24:01
RALIHR_surgeon01_fps01_0044,peritoneal closure,24:01,25:26
RALIHR_surgeon01_fps01_0044,transitionary idle,25:26,27:08
RALIHR_surgeon01_fps01_0044,peritoneal closure,27:08,28:57
RALIHR_surgeon01_fps01_0044,positioning suture,28:57,30:39
RALIHR_surgeon01_fps01_0044,peritoneal closure,30:39,33:15
RALIHR_surgeon01_fps01_0044,positioning suture,33:15,33:19
RALIHR_surgeon01_fps01_0044,peritoneal closure,33:19,34:15
RALIHR_surgeon01_fps01_0044,positioning suture,34:15,34:52
RALIHR_surgeon01_fps01_0044,transitionary idle,34:52,36:35
RALIHR_surgeon01_fps01_0044,adhesiolysis,36:35,38:18
RALIHR_surgeon01_fps01_0044,transitionary idle,38:18,39:57
RALIHR_surgeon01_fps01_0044,stationary idle,39:57,40:53
RALIHR_surgeon01_fps01_0045,stationary idle,00:00,00:24
RALIHR_surgeon01_fps01_0045,transitionary idle,00:24,01:25
RALIHR_surgeon01_fps01_0045,peritoneal scoring,01:25,02:52
RALIHR_surgeon01_fps01_0045,preperioneal dissection,02:52,09:52
RALIHR_surgeon01_fps01_0045,reduction of hernia,09:52,15:47
RALIHR_surgeon01_fps01_0045,transitionary idle,15:47,15:55
RALIHR_surgeon01_fps01_0045,stationary idle,15:55,16:08
RALIHR_surgeon01_fps01_0045,transitionary idle,16:08,16:09
RALIHR_surgeon01_fps01_0045,stationary idle,16:09,16:54
RALIHR_surgeon01_fps01_0045,transitionary idle,16:54,17:09
RALIHR_surgeon01_fps01_0045,mesh placement,17:09,22:09
RALIHR_surgeon01_fps01_0045,transitionary idle,22:09,22:35
RALIHR_surgeon01_fps01_0045,catheter insertion,22:35,24:27
RALIHR_surgeon01_fps01_0045,transitionary idle,24:27,24:39
RALIHR_surgeon01_fps01_0045,positioning suture,24:39,25:00
RALIHR_surgeon01_fps01_0045,peritoneal closure,25:00,27:38
RALIHR_surgeon01_fps01_0045,positioning suture,27:38,30:24
RALIHR_surgeon01_fps01_0045,peritoneal closure,30:24,41:34
RALIHR_surgeon01_fps01_0045,positioning suture,41:34,42:24
RALIHR_surgeon01_fps01_0045,transitionary idle,42:24,43:19
RALIHR_surgeon01_fps01_0046,transitionary idle,00:00,00:12
RALIHR_surgeon01_fps01_0046,mesh positioning,00:12,00:34
RALIHR_surgeon01_fps01_0046,transitionary idle,00:34,00:39
RALIHR_surgeon01_fps01_0046,positioning suture,00:39,00:58
RALIHR_surgeon01_fps01_0046,transitionary idle,00:58,01:35
RALIHR_surgeon01_fps01_0046,peritoneal scoring,01:35,03:07
RALIHR_surgeon01_fps01_0046,preperioneal dissection,03:07,06:58
RALIHR_surgeon01_fps01_0046,reduction of hernia,06:58,13:35
RALIHR_surgeon01_fps01_0046,transitionary idle,13:35,13:38
RALIHR_surgeon01_fps01_0046,mesh placement,13:38,16:21
RALIHR_surgeon01_fps01_0046,transitionary idle,16:21,16:45
RALIHR_surgeon01_fps01_0046,peritoneal scoring,16:45,18:53
RALIHR_surgeon01_fps01_0046,preperioneal dissection,18:53,21:15
RALIHR_surgeon01_fps01_0046,reduction of hernia,21:15,26:10
RALIHR_surgeon01_fps01_0046,transitionary idle,26:10,26:19
RALIHR_surgeon01_fps01_0046,mesh placement,26:19,27:04
RALIHR_surgeon01_fps01_0046,transitionary idle,27:04,28:11
RALIHR_surgeon01_fps01_0046,positioning suture,28:11,28:24
RALIHR_surgeon01_fps01_0046,peritoneal closure,28:24,28:49
RALIHR_surgeon01_fps01_0046,catheter insertion,28:49,29:33
RALIHR_surgeon01_fps01_0046,peritoneal closure,29:33,31:54
RALIHR_surgeon01_fps01_0046,positioning suture,31:54,32:09
RALIHR_surgeon01_fps01_0046,transitionary idle,32:09,32:18
RALIHR_surgeon01_fps01_0046,stationary idle,32:18,32:28
RALIHR_surgeon01_fps01_0046,out of body,32:28,32:52
RALIHR_surgeon01_fps01_0046,stationary idle,32:52,33:16
RALIHR_surgeon01_fps01_0046,transitionary idle,33:16,34:09
RALIHR_surgeon01_fps01_0046,mesh placement,34:09,39:19
RALIHR_surgeon01_fps01_0046,transitionary idle,39:19,39:24
RALIHR_surgeon01_fps01_0046,stationary idle,39:24,39:40
RALIHR_surgeon01_fps01_0046,transitionary idle,39:40,39:45
RALIHR_surgeon01_fps01_0046,positioning suture,39:45,40:17
RALIHR_surgeon01_fps01_0046,peritoneal closure,40:17,54:19
RALIHR_surgeon01_fps01_0046,positioning suture,54:19,57:15
RALIHR_surgeon01_fps01_0046,transitionary idle,57:15,57:30
RALIHR_surgeon01_fps01_0047,transitionary idle,00:00,00:30
RALIHR_surgeon01_fps01_0047,positioning suture,00:30,00:35
RALIHR_surgeon01_fps01_0047,transitionary idle,00:35,00:53
RALIHR_surgeon01_fps01_0047,peritoneal scoring,00:53,02:36
RALIHR_surgeon01_fps01_0047,preperioneal dissection,02:36,09:26
RALIHR_surgeon01_fps01_0047,reduction of hernia,09:26,14:27
RALIHR_surgeon01_fps01_0047,transitionary idle,14:27,16:03
RALIHR_surgeon01_fps01_0047,positioning suture,16:03,16:08
RALIHR_surgeon01_fps01_0047,transitionary idle,16:08,18:09
RALIHR_surgeon01_fps01_0047,positioning suture,18:09,18:22
RALIHR_surgeon01_fps01_0047,primary hernia repair,18:22,20:10
RALIHR_surgeon01_fps01_0047,positioning suture,20:10,20:25
RALIHR_surgeon01_fps01_0047,transitionary idle,20:25,21:12
RALIHR_surgeon01_fps01_0047,mesh placement,21:12,28:18
RALIHR_surgeon01_fps01_0047,transitionary idle,28:18,28:28
RALIHR_surgeon01_fps01_0047,catheter insertion,28:28,29:22
RALIHR_surgeon01_fps01_0047,transitionary idle,29:22,29:53
RALIHR_surgeon01_fps01_0047,positioning suture,29:53,30:49
RALIHR_surgeon01_fps01_0047,peritoneal closure,30:49,31:04
RALIHR_surgeon01_fps01_0047,positioning suture,31:04,31:24
RALIHR_surgeon01_fps01_0047,peritoneal closure,31:24,32:18
RALIHR_surgeon01_fps01_0047,positioning suture,32:18,33:14
RALIHR_surgeon01_fps01_0047,peritoneal closure,33:14,41:15
RALIHR_surgeon01_fps01_0047,positioning suture,41:15,42:07
RALIHR_surgeon01_fps01_0047,transitionary idle,42:07,42:25
RALIHR_surgeon01_fps01_0048,transitionary idle,00:00,00:10
RALIHR_surgeon01_fps01_0048,positioning suture,00:10,00:17
RALIHR_surgeon01_fps01_0048,transitionary idle,00:17,00:28
RALIHR_surgeon01_fps01_0048,peritoneal scoring,00:28,02:11
RALIHR_surgeon01_fps01_0048,preperioneal dissection,02:11,06:09
RALIHR_surgeon01_fps01_0048,reduction of hernia,06:09,15:00
RALIHR_surgeon01_fps01_0048,transitionary idle,15:00,15:20
RALIHR_surgeon01_fps01_0048,stationary idle,15:20,15:39
RALIHR_surgeon01_fps01_0048,transitionary idle,15:39,15:48
RALIHR_surgeon01_fps01_0048,mesh placement,15:48,26:25
RALIHR_surgeon01_fps01_0048,transitionary idle,26:25,27:13
RALIHR_surgeon01_fps01_0048,catheter insertion,27:13,28:12
RALIHR_surgeon01_fps01_0048,transitionary idle,28:12,28:26
RALIHR_surgeon01_fps01_0048,positioning suture,28:26,28:51
RALIHR_surgeon01_fps01_0048,peritoneal closure,28:51,33:21
RALIHR_surgeon01_fps01_0048,positioning suture,33:21,34:15
RALIHR_surgeon01_fps01_0048,transitionary idle,34:15,34:32
RALIHR_surgeon01_fps01_0049,transitionary idle,00:00:00,00:00:11
RALIHR_surgeon01_fps01_0049,peritoneal scoring,00:00:11,00:02:19
RALIHR_surgeon01_fps01_0049,preperioneal dissection,00:02:19,00:06:50
RALIHR_surgeon01_fps01_0049,reduction of hernia,00:06:50,00:13:00
RALIHR_surgeon01_fps01_0049,transitionary idle,00:13:00,00:13:04
RALIHR_surgeon01_fps01_0049,mesh placement,00:13:04,00:19:30
RALIHR_surgeon01_fps01_0049,transitionary idle,00:19:30,00:19:39
RALIHR_surgeon01_fps01_0049,mesh positioning,00:19:39,00:19:47
RALIHR_surgeon01_fps01_0049,transitionary idle,00:19:47,00:19:50
RALIHR_surgeon01_fps01_0049,positioning suture,00:19:50,00:20:11
RALIHR_surgeon01_fps01_0049,transitionary idle,00:20:11,00:20:23
RALIHR_surgeon01_fps01_0049,peritoneal scoring,00:20:23,00:22:01
RALIHR_surgeon01_fps01_0049,preperioneal dissection,00:22:01,00:26:23
RALIHR_surgeon01_fps01_0049,reduction of hernia,00:26:23,00:34:34
RALIHR_surgeon01_fps01_0049,transitionary idle,00:34:34,00:34:39
RALIHR_surgeon01_fps01_0049,mesh placement,00:34:39,00:44:00
RALIHR_surgeon01_fps01_0049,transitionary idle,00:44:00,00:44:22
RALIHR_surgeon01_fps01_0049,positioning suture,00:44:22,00:44:54
RALIHR_surgeon01_fps01_0049,catheter insertion,00:44:54,00:45:33
RALIHR_surgeon01_fps01_0049,positioning suture,00:45:33,00:45:36
RALIHR_surgeon01_fps01_0049,peritoneal closure,00:45:36,00:48:20
RALIHR_surgeon01_fps01_0049,positioning suture,00:48:20,00:48:48
RALIHR_surgeon01_fps01_0049,peritoneal closure,00:48:48,00:59:19
RALIHR_surgeon01_fps01_0049,positioning suture,00:59:19,01:01:05
RALIHR_surgeon01_fps01_0049,transitionary idle,01:01:05,01:01:15
RALIHR_surgeon01_fps01_0050,transitionary idle,00:00,00:26
RALIHR_surgeon01_fps01_0050,peritoneal scoring,00:26,06:04
RALIHR_surgeon01_fps01_0050,preperioneal dissection,06:04,14:48
RALIHR_surgeon01_fps01_0050,reduction of hernia,14:48,23:57
RALIHR_surgeon01_fps01_0050,transitionary idle,23:57,24:05
RALIHR_surgeon01_fps01_0050,mesh placement,24:05,30:29
RALIHR_surgeon01_fps01_0050,transitionary idle,30:29,31:19
RALIHR_surgeon01_fps01_0050,catheter insertion,31:19,32:00
RALIHR_surgeon01_fps01_0050,transitionary idle,32:00,32:27
RALIHR_surgeon01_fps01_0050,positioning suture,32:27,32:52
RALIHR_surgeon01_fps01_0050,peritoneal closure,32:52,40:39
RALIHR_surgeon01_fps01_0050,positioning suture,40:39,41:15
RALIHR_surgeon01_fps01_0050,transitionary idle,41:15,41:39
RALIHR_surgeon01_fps01_0051,transitionary idle,00:00:00,00:00:09
RALIHR_surgeon01_fps01_0051,mesh positioning,00:00:09,00:00:18
RALIHR_surgeon01_fps01_0051,transitionary idle,00:00:18,00:00:21
RALIHR_surgeon01_fps01_0051,positioning suture,00:00:21,00:00:39
RALIHR_surgeon01_fps01_0051,transitionary idle,00:00:39,00:01:05
RALIHR_surgeon01_fps01_0051,peritoneal scoring,00:01:05,00:02:07
RALIHR_surgeon01_fps01_0051,preperioneal dissection,00:02:07,00:06:41
RALIHR_surgeon01_fps01_0051,reduction of hernia,00:06:41,00:10:59
RALIHR_surgeon01_fps01_0051,transitionary idle,00:10:59,00:11:06
RALIHR_surgeon01_fps01_0051,mesh placement,00:11:06,00:16:18
RALIHR_surgeon01_fps01_0051,transitionary idle,00:16:18,00:16:31
RALIHR_surgeon01_fps01_0051,peritoneal scoring,00:16:31,00:18:21
RALIHR_surgeon01_fps01_0051,preperioneal dissection,00:18:21,00:21:11
RALIHR_surgeon01_fps01_0051,reduction of hernia,00:21:11,00:27:03
RALIHR_surgeon01_fps01_0051,transitionary idle,00:27:03,00:27:12
RALIHR_surgeon01_fps01_0051,mesh placement,00:27:12,00:27:54
RALIHR_surgeon01_fps01_0051,transitionary idle,00:27:54,00:28:40
RALIHR_surgeon01_fps01_0051,mesh placement,00:28:40,00:31:23
RALIHR_surgeon01_fps01_0051,transitionary idle,00:31:23,00:31:34
RALIHR_surgeon01_fps01_0051,mesh placement,00:31:34,00:32:27
RALIHR_surgeon01_fps01_0051,transitionary idle,00:32:27,00:32:57
RALIHR_surgeon01_fps01_0051,catheter insertion,00:32:57,00:34:20
RALIHR_surgeon01_fps01_0051,transitionary idle,00:34:20,00:34:29
RALIHR_surgeon01_fps01_0051,positioning suture,00:34:29,00:34:32
RALIHR_surgeon01_fps01_0051,peritoneal closure,00:34:32,00:46:43
RALIHR_surgeon01_fps01_0051,positioning suture,00:46:43,00:49:29
RALIHR_surgeon01_fps01_0051,peritoneal closure,00:49:29,01:00:43
RALIHR_surgeon01_fps01_0051,positioning suture,01:00:43,01:01:16
RALIHR_surgeon01_fps01_0051,peritoneal closure,01:01:16,01:02:19
RALIHR_surgeon01_fps01_0051,positioning suture,01:02:19,01:04:22
RALIHR_surgeon01_fps01_0051,transitionary idle,01:04:22,01:04:29
RALIHR_surgeon01_fps01_0052,transitionary idle,00:00:00,00:00:16
RALIHR_surgeon01_fps01_0052,positioning suture,00:00:16,00:00:30
RALIHR_surgeon01_fps01_0052,transitionary idle,00:00:30,00:02:13
RALIHR_surgeon01_fps01_0052,peritoneal scoring,00:02:13,00:05:07
RALIHR_surgeon01_fps01_0052,preperioneal dissection,00:05:07,00:16:10
RALIHR_surgeon01_fps01_0052,reduction of hernia,00:16:10,00:17:03
RALIHR_surgeon01_fps01_0052,transitionary idle,00:17:03,00:17:16
RALIHR_surgeon01_fps01_0052,reduction of hernia,00:17:16,00:31:59
RALIHR_surgeon01_fps01_0052,transitionary idle,00:31:59,00:32:05
RALIHR_surgeon01_fps01_0052,out of body,00:32:05,00:32:44
RALIHR_surgeon01_fps01_0052,transitionary idle,00:32:44,00:32:57
RALIHR_surgeon01_fps01_0052,reduction of hernia,00:32:57,00:45:34
RALIHR_surgeon01_fps01_0052,transitionary idle,00:45:34,00:47:55
RALIHR_surgeon01_fps01_0052,mesh placement,00:47:55,00:51:32
RALIHR_surgeon01_fps01_0052,transitionary idle,00:51:32,00:51:37
RALIHR_surgeon01_fps01_0052,positioning suture,00:51:37,00:51:44
RALIHR_surgeon01_fps01_0052,transitionary idle,00:51:44,00:52:26
RALIHR_surgeon01_fps01_0052,catheter insertion,00:52:26,00:53:06
RALIHR_surgeon01_fps01_0052,transitionary idle,00:53:06,00:53:10
RALIHR_surgeon01_fps01_0052,positioning suture,00:53:10,00:53:26
RALIHR_surgeon01_fps01_0052,peritoneal closure,00:53:26,01:03:47
RALIHR_surgeon01_fps01_0052,positioning suture,01:03:47,01:04:46
RALIHR_surgeon01_fps01_0052,transitionary idle,01:04:46,01:05:35
RALIHR_surgeon01_fps01_0052,positioning suture,01:05:35,01:06:13
RALIHR_surgeon01_fps01_0052,peritoneal closure,01:06:13,01:07:40
RALIHR_surgeon01_fps01_0052,positioning suture,01:07:40,01:08:27
RALIHR_surgeon01_fps01_0052,transitionary idle,01:08:27,01:08:40
RALIHR_surgeon01_fps01_0052,stationary idle,01:08:40,01:09:17
RALIHR_surgeon01_fps01_0052,transitionary idle,01:09:17,01:09:31
RALIHR_surgeon01_fps01_0053,transitionary idle,00:00,00:36
RALIHR_surgeon01_fps01_0053,mesh positioning,00:36,00:55
RALIHR_surgeon01_fps01_0053,positioning suture,00:55,01:15
RALIHR_surgeon01_fps01_0053,transitionary idle,01:15,02:26
RALIHR_surgeon01_fps01_0053,peritoneal scoring,02:26,03:49
RALIHR_surgeon01_fps01_0053,preperioneal dissection,03:49,08:01
RALIHR_surgeon01_fps01_0053,reduction of hernia,08:01,13:40
RALIHR_surgeon01_fps01_0053,transitionary idle,13:40,13:49
RALIHR_surgeon01_fps01_0053,mesh placement,13:49,18:32
RALIHR_surgeon01_fps01_0053,transitionary idle,18:32,19:05
RALIHR_surgeon01_fps01_0053,catheter insertion,19:05,19:36
RALIHR_surgeon01_fps01_0053,transitionary idle,19:36,19:44
RALIHR_surgeon01_fps01_0053,positioning suture,19:44,19:46
RALIHR_surgeon01_fps01_0053,peritoneal closure,19:46,37:51
RALIHR_surgeon01_fps01_0053,positioning suture,37:51,38:31
RALIHR_surgeon01_fps01_0053,transitionary idle,38:31,38:53
RALIHR_surgeon01_fps01_0054,transitionary idle,00:00,00:08
RALIHR_surgeon01_fps01_0054,positioning suture,00:08,00:30
RALIHR_surgeon01_fps01_0054,transitionary idle,00:30,00:39
RALIHR_surgeon01_fps01_0054,peritoneal scoring,00:39,02:01
RALIHR_surgeon01_fps01_0054,preperioneal dissection,02:01,06:41
RALIHR_surgeon01_fps01_0054,reduction of hernia,06:41,14:21
RALIHR_surgeon01_fps01_0054,blurry,14:21,14:36
RALIHR_surgeon01_fps01_0054,out of body,14:36,15:01
RALIHR_surgeon01_fps01_0054,transitionary idle,15:01,15:08
RALIHR_surgeon01_fps01_0054,adhesiolysis,15:08,15:14
RALIHR_surgeon01_fps01_0054,transitionary idle,15:14,15:23
RALIHR_surgeon01_fps01_0054,stationary idle,15:23,15:37
RALIHR_surgeon01_fps01_0054,out of body,15:37,15:57
RALIHR_surgeon01_fps01_0054,transitionary idle,15:57,16:38
RALIHR_surgeon01_fps01_0054,out of body,16:38,17:07
RALIHR_surgeon01_fps01_0054,transitionary idle,17:07,17:24
RALIHR_surgeon01_fps01_0054,reduction of hernia,17:24,19:24
RALIHR_surgeon01_fps01_0054,transitionary idle,19:24,19:27
RALIHR_surgeon01_fps01_0054,mesh placement,19:27,25:20
RALIHR_surgeon01_fps01_0054,transitionary idle,25:20,25:24
RALIHR_surgeon01_fps01_0054,stationary idle,25:24,25:50
RALIHR_surgeon01_fps01_0054,transitionary idle,25:50,27:06
RALIHR_surgeon01_fps01_0054,catheter insertion,27:06,27:58
RALIHR_surgeon01_fps01_0054,transitionary idle,27:58,28:07
RALIHR_surgeon01_fps01_0054,positioning suture,28:07,28:20
RALIHR_surgeon01_fps01_0054,peritoneal closure,28:20,35:53
RALIHR_surgeon01_fps01_0054,positioning suture,35:53,37:06
RALIHR_surgeon01_fps01_0054,peritoneal closure,37:06,38:26
RALIHR_surgeon01_fps01_0054,positioning suture,38:26,38:44
RALIHR_surgeon01_fps01_0054,peritoneal closure,38:44,39:46
RALIHR_surgeon01_fps01_0054,positioning suture,39:46,40:01
RALIHR_surgeon01_fps01_0054,peritoneal closure,40:01,42:56
RALIHR_surgeon01_fps01_0054,positioning suture,42:56,43:39
RALIHR_surgeon01_fps01_0054,transitionary idle,43:39,43:54
RALIHR_surgeon01_fps01_0055,transitionary idle,00:00:00,00:00:10
RALIHR_surgeon01_fps01_0055,positioning suture,00:00:10,00:00:27
RALIHR_surgeon01_fps01_0055,transitionary idle,00:00:27,00:00:38
RALIHR_surgeon01_fps01_0055,mesh positioning,00:00:38,00:01:12
RALIHR_surgeon01_fps01_0055,transitionary idle,00:01:12,00:01:28
RALIHR_surgeon01_fps01_0055,peritoneal scoring,00:01:28,00:04:10
RALIHR_surgeon01_fps01_0055,preperioneal dissection,00:04:10,00:07:49
RALIHR_surgeon01_fps01_0055,reduction of hernia,00:07:49,00:26:54
RALIHR_surgeon01_fps01_0055,transitionary idle,00:26:54,00:27:05
RALIHR_surgeon01_fps01_0055,mesh placement,00:27:05,00:29:10
RALIHR_surgeon01_fps01_0055,transitionary idle,00:29:10,00:29:27
RALIHR_surgeon01_fps01_0055,peritoneal scoring,00:29:27,00:31:15
RALIHR_surgeon01_fps01_0055,preperioneal dissection,00:31:15,00:34:10
RALIHR_surgeon01_fps01_0055,reduction of hernia,00:34:10,00:38:29
RALIHR_surgeon01_fps01_0055,transitionary idle,00:38:29,00:38:38
RALIHR_surgeon01_fps01_0055,mesh placement,00:38:38,00:41:41
RALIHR_surgeon01_fps01_0055,transitionary idle,00:41:41,00:41:47
RALIHR_surgeon01_fps01_0055,mesh placement,00:41:47,00:41:49
RALIHR_surgeon01_fps01_0055,transitionary idle,00:41:49,00:41:54
RALIHR_surgeon01_fps01_0055,positioning suture,00:41:54,00:42:05
RALIHR_surgeon01_fps01_0055,peritoneal closure,00:42:05,00:42:57
RALIHR_surgeon01_fps01_0055,catheter insertion,00:42:57,00:43:41
RALIHR_surgeon01_fps01_0055,peritoneal closure,00:43:41,00:46:24
RALIHR_surgeon01_fps01_0055,positioning suture,00:46:24,00:46:48
RALIHR_surgeon01_fps01_0055,peritoneal closure,00:46:48,00:51:45
RALIHR_surgeon01_fps01_0055,positioning suture,00:51:45,00:53:13
RALIHR_surgeon01_fps01_0055,peritoneal closure,00:53:13,00:55:25
RALIHR_surgeon01_fps01_0055,positioning suture,00:55:25,00:55:49
RALIHR_surgeon01_fps01_0055,peritoneal closure,00:55:49,00:56:01
RALIHR_surgeon01_fps01_0055,positioning suture,00:56:01,00:56:45
RALIHR_surgeon01_fps01_0055,peritoneal closure,00:56:45,00:57:22
RALIHR_surgeon01_fps01_0055,positioning suture,00:57:22,00:57:35
RALIHR_surgeon01_fps01_0055,peritoneal closure,00:57:35,00:58:42
RALIHR_surgeon01_fps01_0055,positioning suture,00:58:42,01:00:11
RALIHR_surgeon01_fps01_0055,peritoneal closure,01:00:11,01:04:38
RALIHR_surgeon01_fps01_0055,positioning suture,01:04:38,01:04:53
RALIHR_surgeon01_fps01_0055,peritoneal closure,01:04:53,01:06:59
RALIHR_surgeon01_fps01_0055,positioning suture,01:06:59,01:07:43
RALIHR_surgeon01_fps01_0055,transitionary idle,01:07:43,01:07:47
RALIHR_surgeon01_fps01_0055,stationary idle,01:07:47,01:08:07
RALIHR_surgeon01_fps01_0056,transitionary idle,00:00:00,00:00:25
RALIHR_surgeon01_fps01_0056,mesh positioning,00:00:25,00:00:29
RALIHR_surgeon01_fps01_0056,transitionary idle,00:00:29,00:00:35
RALIHR_surgeon01_fps01_0056,positioning suture,00:00:35,00:00:42
RALIHR_surgeon01_fps01_0056,transitionary idle,00:00:42,00:00:46
RALIHR_surgeon01_fps01_0056,reduction of hernia,00:00:46,00:06:27
RALIHR_surgeon01_fps01_0056,transitionary idle,00:06:27,00:07:20
RALIHR_surgeon01_fps01_0056,peritoneal scoring,00:07:20,00:08:51
RALIHR_surgeon01_fps01_0056,preperioneal dissection,00:08:51,00:13:42
RALIHR_surgeon01_fps01_0056,reduction of hernia,00:13:42,00:36:13
RALIHR_surgeon01_fps01_0056,transitionary idle,00:36:13,00:46:48
RALIHR_surgeon01_fps01_0056,positioning suture,00:46:48,00:47:17
RALIHR_surgeon01_fps01_0056,primary hernia repair,00:47:17,00:50:11
RALIHR_surgeon01_fps01_0056,positioning suture,00:50:11,00:50:25
RALIHR_surgeon01_fps01_0056,transitionary idle,00:50:25,00:51:14
RALIHR_surgeon01_fps01_0056,mesh placement,00:51:14,00:53:30
RALIHR_surgeon01_fps01_0056,transitionary idle,00:53:30,00:55:22
RALIHR_surgeon01_fps01_0056,out of body,00:55:22,00:55:49
RALIHR_surgeon01_fps01_0056,transitionary idle,00:55:49,00:55:56
RALIHR_surgeon01_fps01_0056,out of body,00:55:56,00:56:36
RALIHR_surgeon01_fps01_0056,transitionary idle,00:56:36,00:57:53
RALIHR_surgeon01_fps01_0056,positioning suture,00:57:53,00:58:00
RALIHR_surgeon01_fps01_0056,peritoneal closure,00:58:00,01:10:42
RALIHR_surgeon01_fps01_0056,positioning suture,01:10:42,01:14:52
RALIHR_surgeon01_fps01_0056,peritoneal closure,01:14:52,01:16:56
RALIHR_surgeon01_fps01_0056,catheter insertion,01:16:56,01:17:08
RALIHR_surgeon01_fps01_0056,transitionary idle,01:17:08,01:17:10
RALIHR_surgeon01_fps01_0056,positioning suture,01:17:10,01:17:25
RALIHR_surgeon01_fps01_0056,peritoneal closure,01:17:25,01:32:25
RALIHR_surgeon01_fps01_0056,positioning suture,01:32:25,01:33:05
RALIHR_surgeon01_fps01_0056,transitionary idle,01:33:05,01:33:19
RALIHR_surgeon01_fps01_0056,stationary idle,01:33:19,01:33:29
RALIHR_surgeon01_fps01_0056,transitionary idle,01:33:29,01:33:34
RALIHR_surgeon01_fps01_0057,transitionary idle,00:00:00,00:00:17
RALIHR_surgeon01_fps01_0057,positioning suture,00:00:17,00:00:40
RALIHR_surgeon01_fps01_0057,transitionary idle,00:00:40,00:00:49
RALIHR_surgeon01_fps01_0057,mesh positioning,00:00:49,00:01:12
RALIHR_surgeon01_fps01_0057,transitionary idle,00:01:12,00:01:16
RALIHR_surgeon01_fps01_0057,peritoneal scoring,00:01:16,00:02:19
RALIHR_surgeon01_fps01_0057,preperioneal dissection,00:02:19,00:07:29
RALIHR_surgeon01_fps01_0057,reduction of hernia,00:07:29,00:18:11
RALIHR_surgeon01_fps01_0057,transitionary idle,00:18:11,00:18:16
RALIHR_surgeon01_fps01_0057,mesh placement,00:18:16,00:18:48
RALIHR_surgeon01_fps01_0057,transitionary idle,00:18:48,00:19:07
RALIHR_surgeon01_fps01_0057,peritoneal scoring,00:19:07,00:20:09
RALIHR_surgeon01_fps01_0057,preperioneal dissection,00:20:09,00:23:58
RALIHR_surgeon01_fps01_0057,reduction of hernia,00:23:58,00:29:08
RALIHR_surgeon01_fps01_0057,transitionary idle,00:29:08,00:29:17
